"ind","obs","age","length","BHDF"
129,3,11.0833333333333,2.94649924299897,0.94753590633112
129,4,11.3333333333333,2.87206499798825,0.879808795799093
129,5,11.3333333333333,2.94572714599836,0.931809077465741
129,6,11.3333333333333,2.93153536679129,0.865703940254393
129,7,11.3333333333333,2.95816695360508,0.885843726651578
129,8,11.6666666666667,3.00458675840875,0.929035129227547
129,9,11.6666666666667,3.053723461267,0.938576678456091
129,10,11.6666666666667,2.86933608539436,0.901847206160637
62,1,7.08333333333333,2.85245224531417,0.918582827213126
62,2,7.08333333333333,2.82000430846641,0.910215075777961
62,3,7.33333333333333,2.74353432539331,0.82518964004851
62,4,7.33333333333333,2.83510164005877,0.831086083455922
62,5,7.33333333333333,2.72590344887753,0.859987963765917
62,6,7.66666666666667,2.86207065841046,0.913871512243582
62,7,7.66666666666667,2.85327190494882,0.955015735704155
62,8,7.66666666666667,2.82390374398286,0.892675933758315
21,1,17.6666666666667,3.04758864650922,1.01313914049395
21,2,18.0833333333333,2.90379429991272,0.937886924326121
21,3,18.3333333333333,2.97244178953668,0.943900904510077
21,4,18.6666666666667,2.79663257412962,0.879544645798633
21,5,18.6666666666667,2.7692484771974,0.87829599267648
21,6,18.6666666666667,2.75938992722033,0.8848477771208
21,7,19.1666666666667,2.86257862618214,0.917618108914932
37,1,22.75,2.84014818920975,0.88811525409516
37,2,22.75,3.03479688838705,0.903572868292595
103,1,1.83333333333333,2.07399072907917,0.686310450468478
103,2,2.75,2.28700806270229,0.73135172422123
103,3,2.75,2.40496301739688,0.759085700658621
103,4,2.75,2.33025783409501,0.816960919586116
125,1,10.75,2.80920719809948,0.929825661898303
125,2,10.75,2.78283379253442,0.915574606807719
73,1,7.08333333333333,3.00660133745889,0.965262214805843
73,2,7.33333333333333,2.79778261421434,0.859398846739252
73,3,7.33333333333333,3.09139543435467,0.898489481623788
25,1,23.75,2.89788223879724,0.937660160327009
25,2,23.75,2.78552707983356,0.920634630573272
43,1,14.6666666666667,3.00881016648207,0.939183382167911
43,2,15.0833333333333,2.96401090127669,0.932878492146548
43,3,15.6666666666667,2.99653791299216,0.935804345258399
43,4,15.6666666666667,2.95814557884976,0.907620652419084
110,1,4.75,2.56221298634591,0.795062196815862
110,2,4.75,2.52077739757092,0.800539405180858
110,3,4.75,2.49202480247444,0.759748394232871
81,1,29.0833333333333,2.98186658463553,0.932759160499656
81,2,29.0833333333333,3.00499378195972,0.938596765004551
81,3,29.3333333333333,2.92244922951674,0.772806678120749
81,4,29.3333333333333,2.95878770196386,0.96476022353073
81,5,29.6666666666667,3.04495817505779,0.959940095718675
81,6,29.6666666666667,3.22216573348501,1.01266075141884
81,7,29.6666666666667,3.03677320158271,0.996191801017185
81,8,29.6666666666667,3.01669659737753,0.937985916249033
81,9,29.6666666666667,2.99579178411883,0.953801296719074
81,10,29.6666666666667,2.98586544468066,0.92760394411131
81,11,29.6666666666667,2.89807563269047,0.865085121240364
81,12,29.6666666666667,2.9894811575603,0.926697866287183
81,13,29.6666666666667,3.03664877249784,0.942249093836596
81,14,30.1666666666667,3.03179047600494,0.928172725589357
81,15,30.1666666666667,2.95406486963252,0.92946832192006
107,1,4.75,2.33437129226564,0.730516955355244
107,2,4.75,2.38274143176652,0.736625352320591
107,3,4.75,2.40884180135148,0.746787127850498
127,1,16.8333333333333,2.83283684727714,0.981583057979232
127,2,17.75,2.99505159491585,0.96375510596333
127,3,17.75,2.96565090220863,0.98271329445647
29,1,34.8333333333333,2.87739402848934,0.942863250583086
29,2,35.0833333333333,2.93762032897961,0.929746892989717
29,3,35.3333333333333,2.90240798091134,0.930444025839046
29,4,35.6666666666667,2.81231413235745,0.917391207467455
29,5,35.6666666666667,2.87402537557251,0.935449931826305
29,6,36.1666666666667,2.82789906203107,0.931442031859805
29,7,36.1666666666667,2.88817171565214,0.924356298071595
29,8,36.1666666666667,2.91339887631777,0.943592009365956
7,1,3.08333333333333,2.50437988418352,0.732695719276408
7,2,3.08333333333333,2.49114935030895,0.750183752263308
7,3,3.66666666666667,2.45081008721585,0.685650050142054
7,4,3.66666666666667,2.48609193612613,0.800879582834289
7,5,4.16666666666667,2.50623060347795,0.787209605972312
7,6,4.16666666666667,2.49288642010633,0.755716729347257
7,7,4.16666666666667,2.54889611379616,0.782901894837779
45,1,34.3333333333333,3.07506728233306,0.955824589961084
45,2,34.3333333333333,3.13155247318426,0.980023802306653
45,3,34.3333333333333,3.00367096700523,0.91743865725067
45,4,34.6666666666667,3.13498895631633,0.96511399963312
22,1,9.08333333333333,2.81927043032687,0.917418293413941
22,2,9.08333333333333,2.82179050296672,0.901676017017366
22,3,9.33333333333333,2.80864861018193,0.84990174346702
22,4,9.33333333333333,2.8498002588921,0.883684699515258
22,5,9.66666666666667,2.84284287504072,0.888006510008957
22,6,9.66666666666667,2.75994967250458,0.954946460049547
22,7,9.66666666666667,2.8777842859203,0.954548851437141
22,8,9.66666666666667,2.82716558449296,0.942055249429342
22,9,9.66666666666667,2.88279945220582,0.915153468161016
22,10,9.83333333333333,2.81340640219288,0.884185134044484
23,1,11.8333333333333,2.81501153173391,0.910325195352679
23,2,12.0833333333333,2.88914641261543,0.911814791051206
23,3,12.0833333333333,2.87086117830544,0.888992576701205
23,4,12.3333333333333,2.77416748587113,0.870790474928654
23,5,12.3333333333333,2.85437049133797,0.885042167623015
23,6,12.6666666666667,2.97866135717633,0.920432383983324
23,7,12.6666666666667,2.8321110196266,0.913854211345803
23,8,12.6666666666667,2.94234543111171,0.941892466879831
23,9,13.1666666666667,2.96597713809019,0.891403452464075
23,10,13.1666666666667,2.91612038355372,0.918790706638516
23,11,13.1666666666667,2.80051109543652,0.871823650215923
100,1,0.666666666666667,1.73221406752807,0.559645192959077
100,2,0.833333333333333,1.80694386786111,0.594833727781432
100,3,0.833333333333333,1.7640129764393,0.529666417756926
100,4,1.33333333333333,2.05198701264667,0.668410710788577
100,5,1.33333333333333,2.00811070834198,0.673031659648561
100,6,1.33333333333333,2.0297520012694,0.671100130716349
100,7,1.66666666666667,1.9787616409408,0.605043758469191
100,8,1.66666666666667,2.215195307,0.672457567
100,9,1.66666666666667,2.00231270846272,0.615100805162197
2,1,0.833333333333333,1.67594493949754,0.499816954724518
2,2,1.08333333333333,1.97596104752819,0.619843863261836
2,3,1.33333333333333,1.96715855501514,0.667614223009671
2,4,1.33333333333333,2.00623829626791,0.659966182851921
2,5,1.33333333333333,1.99652043334974,0.618055785976113
2,6,1.66666666666667,2.31427192964637,0.719081450223623
2,7,1.66666666666667,2.08172542360928,0.652234064966148
2,8,1.66666666666667,2.20375110100834,0.683331428577536
2,9,1.66666666666667,2.18792364431701,0.736501131313903
2,10,1.66666666666667,2.01911326984474,0.687887221920338
2,11,1.66666666666667,2.23579292211562,0.719492524996508
2,12,1.66666666666667,2.16073121617733,0.653352045029581
2,13,1.66666666666667,2.17080720770429,0.676195286783639
2,14,1.66666666666667,2.23447997120802,0.6840245295641
2,15,1.66666666666667,2.2248679262528,0.667712187980285
2,16,1.83333333333333,2.24586684779613,0.743519479296484
68,1,27.3333333333333,2.91841470381128,0.913784122838544
68,2,27.3333333333333,2.85269446688076,0.895222614844316
68,3,27.6666666666667,2.83579153082259,0.889816047079316
68,4,27.6666666666667,2.86540682415158,0.899848937066321
68,5,27.6666666666667,2.82845555808739,0.911242961895101
8,1,7.08333333333333,2.56481707664806,0.853923930572964
8,2,7.08333333333333,2.58093768203285,0.849742311499005
8,3,7.08333333333333,2.60380172299578,0.866378839603546
8,4,7.08333333333333,2.58670324855746,0.855789038158362
8,5,7.33333333333333,2.60893752613988,0.834139886544097
8,6,7.33333333333333,2.57618976461878,0.829529716351198
8,7,7.66666666666667,2.72923215402157,0.857418306836599
8,8,7.66666666666667,2.54246485299157,0.899200171130165
8,9,7.66666666666667,2.60022027394092,0.892756973119791
8,10,7.66666666666667,2.60873780624633,0.865371951431024
8,11,8.16666666666667,2.71632662397296,0.878927776460506
12,1,13.0833333333333,2.71899769832864,0.887661265247877
12,2,13.3333333333333,2.66704781444958,0.952627266681133
12,3,13.3333333333333,2.76083369111617,0.867615278785205
12,4,13.3333333333333,2.79208314445444,0.919423773017982
12,5,13.3333333333333,2.70834416181243,0.896815041287761
12,6,13.3333333333333,2.72806553039749,0.851519465778709
12,7,13.3333333333333,2.76017597253205,0.856207871490221
12,8,13.6666666666667,2.7473139853769,0.87508763400968
12,9,13.6666666666667,2.68858652542359,0.899574140117383
12,10,13.6666666666667,2.80943058355933,0.895857378532591
12,11,13.6666666666667,2.85119891606822,0.914724647253305
12,12,13.6666666666667,2.75356959896111,0.905212108192601
12,13,13.6666666666667,2.72100273082327,0.903037991961902
12,14,14.1666666666667,2.80345085079536,0.904779772960817
12,15,14.1666666666667,2.82288847085216,0.928156808921433
12,16,14.1666666666667,2.76297579626287,0.904720773622711
12,17,14.1666666666667,2.66480641008449,0.893662594247643
78,1,17.75,2.85738176230752,0.891636612973691
78,2,17.75,2.97132842713174,0.898438847546689
31,1,38.6666666666667,3.15752488506424,1.03538987498103
31,2,39.0833333333333,3.05871581010077,1.01029432317236
31,3,39.6666666666667,2.91095598116714,1.0077151094968
31,4,39.6666666666667,2.95010297622747,0.928588947238417
31,5,39.6666666666667,2.98829390488481,0.995398298581416
31,6,39.6666666666667,2.91606213933118,1.0289703980153
31,7,39.6666666666667,2.8223242033531,0.887819268194903
31,8,39.6666666666667,3.01159157047223,1.04021377836538
31,9,39.6666666666667,3.00640957419881,1.00957895552043
31,10,39.6666666666667,3.13662359846756,0.98908696987108
31,11,39.6666666666667,2.9534287427387,0.917883979343211
31,12,39.6666666666667,2.90824292936133,0.925265963737061
31,13,40.1666666666667,2.94414072304807,0.947731641872702
31,14,40.1666666666667,2.94173127307688,0.942206216491855
57,1,6.75,2.52688356533596,0.825842328026453
57,2,6.75,2.54360278610701,0.764473754641935
123,1,9.33333333333333,2.80923319328148,0.87994101156021
123,2,9.33333333333333,2.74575707315556,0.895009501463177
1,1,0.666666666666667,1.53106472450609,0.542932047991024
1,2,1.08333333333333,1.83252198918838,0.607919179510876
1,3,1.33333333333333,1.86535535938535,0.622192133022164
1,4,1.33333333333333,1.91258293654996,0.709799714895887
1,5,1.33333333333333,1.95379366522233,0.638219366515137
1,6,1.66666666666667,2.15671209868385,0.679441434034467
1,7,1.66666666666667,2.03528414729544,0.672674541926076
1,8,1.66666666666667,1.99470923540203,0.61664999630321
1,9,1.66666666666667,2.04482948817809,0.692822307683668
1,10,1.66666666666667,2.1723786966045,0.715457673177636
1,11,1.66666666666667,2.01608068181372,0.665600267158618
1,12,2.16666666666667,2.26268542084437,0.697845606111448
1,13,2.16666666666667,2.19848307401341,0.714853459029509
61,1,12.6666666666667,2.78186679217946,0.898212153560302
61,2,13.3333333333333,2.62373022022092,0.817437947467598
61,3,13.3333333333333,2.86469428266778,0.93672429629641
61,4,13.3333333333333,2.7767611164588,0.908243412020956
61,5,13.3333333333333,2.81331717721963,0.903992453202371
61,6,13.3333333333333,2.83261558244456,0.920759999052033
61,7,13.3333333333333,2.84223869455031,0.894129981014342
61,8,13.6666666666667,2.87241895630166,0.953262490736907
61,9,13.6666666666667,2.84299476115135,0.960034618298212
61,10,14.1666666666667,2.94008341600074,0.983201946962126
33,1,15.75,2.829402201174,0.940511604775952
33,2,15.75,3.07282852519913,0.952291683798948
33,3,15.75,2.91297706305254,0.935587411964747
97,1,1.75,1.66598540299888,0.529719541891438
97,2,1.75,1.6125924287739,0.522376348250553
97,3,1.75,1.59302923446176,0.52944733691722
97,4,1.75,1.66517181032898,0.513785251460536
97,5,1.75,1.59948896449994,0.526628044644354
97,6,1.75,1.62481506334477,0.522225851610394
70,1,9.75,2.78871403800048,0.869526935366257
70,2,9.75,2.79022187744234,0.858421271805737
111,1,8.83333333333333,2.52758352033021,0.819962475972241
111,2,9.75,2.7666443763101,0.855879122590553
111,3,9.75,2.65777543546999,0.850697840790533
111,4,9.75,2.73683779667387,0.845509144119469
111,5,9.75,2.74073947335779,0.87463371356989
98,1,0.833333333333333,1.70409767057174,0.623689614514557
98,2,0.833333333333333,1.63005431929388,0.547865493762381
98,3,1.75,2.11243818263401,0.670914532109269
98,4,1.75,2.16276283707021,0.69477068450299
98,5,1.75,2.15163038840123,0.684981664006617
98,6,1.75,2.00203179339852,0.701069230142496
98,7,1.75,2.00187253884755,0.705847700723575
98,8,1.75,2.0058634659775,0.72503016838738
116,1,14.75,2.85007369722139,0.933462305404467
116,2,14.75,2.67576500893581,0.891905009010073
116,3,14.75,2.79209271273148,0.936294735150398
116,4,14.75,2.75675332142537,0.880846350225382
116,5,14.75,2.84218371795405,0.797124414881002
116,6,14.75,2.88132372297625,0.890563552283027
121,1,9.66666666666667,2.85156374371006,0.928395779121473
121,2,9.66666666666667,2.89256717463964,0.932080860410902
121,3,9.66666666666667,2.79163211114383,0.91998721107358
121,4,9.66666666666667,2.71816672979682,0.925136298438073
121,5,9.83333333333333,2.81192526045095,0.94514195820046
121,6,10.3333333333333,2.81088815301335,0.92076156187332
121,7,10.6666666666667,2.78581668478855,0.917674168105595
121,8,10.6666666666667,2.82423053743008,0.886759172864808
121,9,10.6666666666667,2.89846833727857,0.902999085076345
121,10,10.6666666666667,2.78866272479028,0.894797818485532
121,11,11.1666666666667,2.8590711969916,0.934315594982534
121,12,11.1666666666667,2.83942214211147,0.91881323251404
67,1,9.66666666666667,2.87871155737674,0.864753814982565
67,2,10.6666666666667,2.87196946621204,0.889716992227219
67,3,11.1666666666667,2.77579790682243,0.832414323283162
115,1,7.75,2.75081383339521,0.869096493605202
115,2,7.75,2.67151898540384,0.858255633342689
115,3,7.75,2.69487540743229,0.82190879832072
115,4,7.75,2.68018021712664,0.845502448917867
115,5,7.75,2.70654987878964,0.857576388598666
30,1,28.75,2.99005382762886,0.924353327889628
30,2,28.75,2.81439164669015,0.913770750301344
108,1,5.66666666666667,2.35037655770233,0.719837128654704
108,2,6.08333333333333,2.61034936785132,0.839363586277482
108,3,6.08333333333333,2.64572751087865,0.819628441447297
108,4,6.08333333333333,2.58954413063873,0.806752435329944
108,5,6.08333333333333,2.64887158425533,0.849962280952347
108,6,6.66666666666667,2.6080088808043,0.803219518401008
108,7,6.66666666666667,2.59841328834258,0.784214209350791
108,8,6.66666666666667,2.70637918801068,0.809657240936289
108,9,6.66666666666667,2.70326715959669,0.756417806149083
108,10,6.66666666666667,2.64600629301831,0.788941068830591
108,11,6.66666666666667,2.61925516839502,0.834693333966081
108,12,6.66666666666667,2.56784267889358,0.835352374884584
108,13,6.66666666666667,2.62171887279292,0.814694143741866
108,14,6.66666666666667,2.70955629226624,0.805295733738544
108,15,6.66666666666667,2.75118091056337,0.826763008029268
108,16,6.66666666666667,2.62918284061479,0.803805893614978
108,17,6.66666666666667,2.59021432480165,0.797728111451118
108,18,6.66666666666667,2.46162265168094,0.759677196211111
108,19,6.66666666666667,2.74532729651724,0.81732517795061
136,1,16.8333333333333,3.05100044770812,0.901968808361651
104,1,2.75,2.16531466560866,0.709273795714538
104,2,2.75,2.35550389986475,0.763796298227313
104,3,2.75,2.42694798339241,0.828999486646914
104,4,2.75,2.52350807133049,0.756856749888638
104,5,2.75,2.49642632040708,0.776645974620326
104,6,2.75,2.38969193629602,0.767167556487836
40,1,17.75,3.0613040112162,0.956644931930907
40,2,17.75,2.90720062457083,0.861929958942438
40,3,17.75,2.96436252885913,0.881449396051271
40,4,17.75,2.92566276017399,0.843118265886521
69,1,17.75,2.78792819133359,0.885419333999217
69,2,17.75,2.82795257271854,0.863783329336373
69,3,17.75,2.86480122033244,0.907929460847632
69,4,17.75,2.81328131363522,0.901876137442505
60,1,7.75,2.6798719289953,0.814984138229099
60,2,7.75,2.61683649267368,0.88006095972644
60,3,7.75,2.78576209102059,0.836862351907114
9,1,6.08333333333333,2.67603678110032,0.88131520019922
9,2,6.08333333333333,2.60462049416313,0.892372944565904
9,3,6.08333333333333,2.63824552126035,0.761412202151696
9,4,6.08333333333333,2.5459415296969,0.830845139891892
9,5,6.08333333333333,2.71418811070296,0.88015356760757
9,6,6.08333333333333,2.70896354066745,0.870371491934629
9,7,6.66666666666667,2.59642677938326,0.801427576876268
9,8,6.66666666666667,2.70695057689553,0.835555961230707
9,9,6.66666666666667,2.65851236635461,0.809653633454869
9,10,6.66666666666667,2.65261047405388,0.915110330478384
9,11,6.66666666666667,2.76729830673795,0.878283763152121
9,12,6.66666666666667,2.7640632846599,0.885355163160159
9,13,6.66666666666667,2.7592485221245,0.866487504120833
9,14,6.66666666666667,2.76542303542326,0.848803145418996
9,15,6.66666666666667,2.69164678108222,0.82782070185193
9,16,7.16666666666667,2.75119934515236,0.861472995134744
9,17,7.16666666666667,2.80039818764479,0.872151147532457
89,1,16.8333333333333,3.07740845951763,0.968075081226337
89,2,17.75,3.14631822598379,1.00210673838578
89,3,17.75,3.09833814088258,0.981457444895566
16,1,7.75,2.8246118605091,0.891074021257916
16,2,7.75,2.74253713776342,0.872971457942833
16,3,7.75,2.7380132329172,0.894647254015345
16,4,7.75,2.73209429093847,0.926832332760279
135,1,15.8333333333333,3.04079272633019,0.995653284711694
135,2,15.8333333333333,3.04639086839899,1.00172206147003
17,1,5.83333333333333,2.83851273530158,0.876418876107952
17,2,6.08333333333333,2.73212867926728,0.923069122858361
17,3,6.66666666666667,2.76787941158963,0.888887427596439
17,4,7.16666666666667,2.84773079637913,0.909688852263319
17,5,7.16666666666667,2.80171259518255,0.885838185490276
38,1,17.75,2.85121012638767,0.91079396746546
38,2,17.75,2.91983111507602,0.951161169918554
38,3,17.75,2.89265519332814,0.930661809844954
38,4,17.75,2.93046118031085,0.944930912629279
38,5,17.75,2.92285387255431,0.934637399532138
38,6,17.75,2.85382141517869,0.921298359899137
38,7,17.75,2.90443988968914,0.92714906999018
120,1,8.83333333333333,2.7092161100994,0.907887329458108
80,1,27.0833333333333,2.94236410318711,1.00125747139168
80,2,27.0833333333333,2.89167473972358,0.976913527353675
80,3,27.0833333333333,3.01724807540918,1.00255281247938
80,4,27.0833333333333,2.89730840370352,0.995952135092119
80,5,27.3333333333333,2.8775121703371,0.966653433573869
80,6,27.3333333333333,2.87916166250301,0.997865467157361
80,7,27.6666666666667,2.90710672539744,0.982955299225691
80,8,27.6666666666667,2.94154671575786,0.992413375260941
80,9,27.6666666666667,2.96488580933001,0.987685172603548
80,10,27.6666666666667,2.87734889217853,0.930578691453729
80,11,28.1666666666667,2.9647580542635,1.0113063626411
75,1,12.0833333333333,2.87967059823864,0.890411900633947
75,2,12.0833333333333,2.84891016424752,0.931070235356367
75,3,12.6666666666667,2.84355141856831,0.876502756637389
75,4,12.6666666666667,2.91024692618646,0.906204603365867
75,5,12.6666666666667,2.87856536103094,0.858776669802131
64,1,10.8333333333333,2.73082848692244,0.778814261778965
64,2,11.75,2.87035447488023,0.902018201224107
64,3,11.75,2.86548858385317,0.884851800863888
64,4,11.75,2.79979757638288,0.860710071761481
72,1,9.75,2.89626410133675,0.917138966469301
72,2,9.75,2.79581213731558,0.919308514261805
55,1,1.83333333333333,2.3233442849484,0.727298474014957
55,2,2.75,2.31194210630726,0.744958935689722
55,3,2.75,2.3702569334722,0.783688215747643
48,1,24.8333333333333,3.26246836914981,1.02558304814654
48,2,25.75,3.32175814748192,1.07029243212661
48,3,25.75,3.0525863295458,0.941794082063629
48,4,25.75,3.13929147066938,0.987173379926353
48,5,25.75,3.09892534958242,0.961116003017717
92,1,27.6666666666667,3.25138376220929,1.01161142273582
92,2,27.6666666666667,3.11662175347385,1.02201127516624
92,3,27.6666666666667,3.19500925667343,0.995988576553422
92,4,27.6666666666667,3.19951843749648,1.00866374166204
92,5,27.6666666666667,3.10124565595451,0.972826779501035
92,6,27.6666666666667,3.21108705675379,0.991746716526438
92,7,27.6666666666667,3.16380668256729,0.984428008160844
92,8,27.6666666666667,3.22728712069593,0.996780276813228
92,9,27.6666666666667,3.31495635426548,1.04618168694261
92,10,27.6666666666667,3.1395828683172,1.00710274951262
92,11,27.6666666666667,3.12533489312058,0.958974702201651
92,12,27.6666666666667,3.2077744175221,1.0057683201768
134,1,17.75,3.02887913367815,0.967696035796099
134,2,17.75,3.19859842317013,1.04753821764392
134,3,17.75,3.1145190311207,0.987798117661171
134,4,17.75,3.07484263170726,0.993403407016659
134,5,17.75,3.05795134659606,0.983113867896277
113,1,7.75,2.56468787927243,0.830832323213584
113,2,7.75,2.66095919265126,0.825522250045938
137,1,17.75,3.05898626590016,0.98629804000608
137,2,17.75,3.16783924601052,1.01390652512149
137,3,17.75,3.26897186543953,1.01103422399581
137,4,17.75,3.13858618378845,0.960190472770161
137,5,17.75,3.12686311407139,0.962589074998985
137,6,17.75,3.2031683715925,0.9558896979344
82,1,15.3333333333333,3.1061990831043,0.942628741074389
82,2,15.3333333333333,2.9049568303112,0.903063617357061
82,3,15.3333333333333,3.11384844705415,0.935976941983944
82,4,15.3333333333333,3.12779396125968,0.921988091140491
82,5,16.1666666666667,3.0665749958142,0.94352702472011
82,6,16.1666666666667,3.00900657156557,0.896929661500802
132,1,14.75,3.00819033663973,0.976442756654309
132,2,14.75,3.03152806296419,0.970764373801565
132,3,14.75,2.88959508296722,0.946566776199578
132,4,14.75,2.88451044677565,0.944666313854648
66,1,13.0833333333333,2.87137347450392,0.890932697586758
66,2,13.3333333333333,2.89942307796744,0.863687993080836
